Train Index,Test Index,Hash
93896,4485,c63d0be5021521fd39b6d0a584ec29cd9c5f4fca489d8425e0755ff12add4a87
93901,3791,74ea18505ee2649a8771d9926721ee83e10d1849f01fd57855399450fdd8607a
93911,3333,7ff403be181381eb59ff50fbe511f46c7ed4b592136cc6069f7760888b3fba42
93913,3305,7f2a1cd8cf7d9b334e0ba3c5bcd1fabdeaa4684cc4e4bd9d86fd8bfd5ba3b387
93919,5335,6eb316bb84f8a068cd149ce62c74a79589dad589f4fd58346a1d0d275c55e978
93925,70,37af91d9573501890eb95317efa680535979fce8107e05dcd8824641f9ae752f
93939,4600,1850eb760057fac07d0387f0c8a6367d623bedb3e433801a39ab0c572da500b5
93954,2457,7742d6bce5fd6d7555e3830a7b93a7542be093ad71c38c5bb132ce390b9376d0
93955,4007,f6c74a18dd7905f68e6ea869c205a4a9a74d34e6fcbe43138702ac584805b67e
93957,7369,73bbb3f53089adedeed85468026544650df9cf44e5c5c02ef0629decaf56229f
93961,445,a2c8444d3f51549a3d04e602d77bd8faf1167d4fcba1a955c7471c2e500068c4
93966,7114,013f40d039a2537ebd96e0760b1e34a9ab4a4f5d2decc7d6f5c4827481cd9fb2
93988,2910,b6140aae090aede2a69e6c19fc4a986e87c3a361f212612563d15c5717b71109
93991,3621,cf02b36fe12d4ca2c860d5505f9abafd8792e450e1c3b7d5baa54a9624736895
93997,2107,a3dae696f8afdcd3a5e5149510825ebd007dfe98e15882953225adaf8fd0b823
94003,3770,98a336bdf68579bb4c4e07ebf1b09c22e301e1b64a93e10ecbe2322977afcba3
94085,7918,ceb488fbb371d383759c6b6dd7bb0d19c28295216788ca687d1c9beb3251be3b
94110,5977,c8c4d5a7a9af6eb9d43834c0cd9567df52e0001884d1c6e5eec01c2d61a2be61
94114,4982,fd30487f4127bc3bab3a9400312901723a65cc1ebf84683838d1dcd29fe142b3
94119,194,4990edae3f4d50097d8fd26c6c57f98791ad8e6dfccc32c10a12aa61b39cd065
94127,7633,940a3057c25d30234166276ecaa4282d376ecc6a7c9b6b032286817fdedc66d7
94152,869,1760da71639c83e3d52cbb126b974800447f4f5a60a430e76291853c16665b51
94158,694,44271c08052504a0721e7f93d20f1a3e25d31239971a23c7a19df4c93343ee29
94171,3160,deb7423b746f5dc083ca3ce85ab74d05cdb607f059eaf7b020cf4d6e77cbc995
94200,3937,b498ee6cf03d0b296b4aa01dbfe565eafddf7a6bbdd0a12bd0114abd139b13b3
94225,6050,6a0b9edba1c572ef0696f9825baef3a16f43596a7b5cf6a82125c49bef30e1b4
94231,2495,8b226ac9bf54e2e9e9b8f1e9c346476a8d04d1326d127be5b16b0bcfad8c9f05
94259,7283,3c8558940747f60b26a89af49ed9489651609703087c0ed0a7f1c9ddd1abee24
94268,377,f73084127b37fc3976ddc474cffc3af778c7c58f6771a422fc91a98475383bda
94273,342,dc3da347eb40873b63999369864eb405b10558679446e428c5902898ab19c6ad
94281,5546,0805d8cb0354bf30f752c5486fc9c305c8e60d350d167e73ad33ad0bdca7e414
94285,969,b3831c47c1db9e76cca69819117b546d75accc6e0be98b969a5b45d85c03b195
94295,5854,37a881e9f070c24dfa3244937d0e8a432fed076933e6c4486d827d5c437a138b
94296,7682,981916d15458da5a94f1678d2882a09f32f2a213c3c91995998b7b726d5c5772
94320,3766,2ddab7b798055c9e837247b2ad7bf0c281d427e73d02a22f6fe35fd730314f66
94324,2372,58e9462c94bcbeb62fcac040f19265da0f65625e590c205b18143d6ce4ad172f
94333,6643,a5547b93553959b8d28c220e92a1356b000a1521aac6a41e049a8f47a3170513
94335,7432,d3467cfedcffb186a5da84072758d9aa9a902af87c68fa2f1059ed11d42b855f
94340,1098,95c4ddfe8a713cbadb6e63f40c5b315ccf6344250c6537bdd5e18c3d6e5c33f5
94352,5040,5cdfc1b44182443bf07f5a7dc1659af97f3c101e679332cf738809126206e69f
94381,7439,a5dd244a1f06ca5542d9f3e00308227254a22dd0eb030b4453aaa4e2e6dcf681
94395,764,b5d9f0921909ee182343884ad22ce170a01477d6ad1dd7692ec1eb7e8bbb051b
94444,998,d9595f90f4ee4fdd48d325695c03efb872dabe1c293e3eb2b7bf4a13423e37c1
94465,2078,44c48fb43602e9b02700026dad40620e3794cb0cd313f6ad19605ebcb041434d
94466,6689,e481fc152af12bf3251526bd09cc00f2a36d5998e8f81cb19e0b2436eff99ced
94471,2162,a2a8d3ac0c8961ee2dbf9880493d9e1ac5bccb8b8f3c2228ac59449d206b66ba
94472,3217,41f26e2770c86001cd5fe075abe037d1fb248a73f914535220b52fa821023a1d
94475,550,e8d762856f238f24a18448c87e2f922db931e30dcd4659a73496170d57824d44
94479,5989,a80f29513ead9be2e6f63c28c3cde97c2eac92a801b0902802610560fe3294f2
94486,7698,7e0422fdf9acffad6077612796ae7c2d3728a00594d7b1c7df93580e3dda19b7
94492,3486,8380f8ca11a519a7e7855e8576b609c7c548cd8efe850ebfefc3d2fe5b26847a
94507,4140,1380348f897078d8762bb7e1b1a251edec9396a046053f05c6d74b0177189868
94511,4863,d17f79569f2788bf81bb4f7cce0e4a29b255c1089c886c56eb2e21a57403e571
94522,3048,98d17b9a3df55cd8b4dee44dc6fcd6cf2f30c5a65ea3f4a1b39e565750295ca8
94524,7388,e79daf92bf07b46760c85099fcfac496665decf2ceb2f2fb063a1136de1421f1
94528,3064,3d7a18cb27d7fc421fe809552fd07519aad425d854dadf8b10256d50986d02b6
94530,5246,a2145696660f5f0cc4d150a52b1627df5546ac127587ae0afa1c0cc755257732
94557,2117,c9c56623f91b4ddbdbee12f3974ba707f5b4ee84e4e82bebaaf1c87d709eae29
94563,2292,51b7712f04e16425f00a1035de36c2fed27a287b7c15f1e6646e0fc29077adfe
94565,1204,c0de994b712b80c145e645d7b27516b91f6e1b9451f088fffcb221958ec0c98d
94603,7378,3ff4ad4a41659fd6cb8dd9fa3ce53d86ffdee33bb36845c94aa2b8129fd2f355
94605,2412,76349a8fa01760c3bf10c9fc895dba2265d4f81388ed2c7652096026af5c4b02
94606,2235,4809bc61fc32824c36d381fc41d7826925c6bd807abafb5818fd7bcfaabae4ca
94611,3833,3d1a0df46aada7b40392b8a435409f16faf3f52b6df9a9dd371afa317c2d08fa
94628,7615,cd19ca875aae9b336d3bd07d0865d55b0c613e34888b80909667adfd86ea2323
94637,599,eecd74fe829d7b54bc79c57d64b70b1f6d66116bf5082836b65d6c43020446e6
94680,5093,ad0baad7649f8aad8ddb65afa8ff96e14687661efece066d2492cd3ff83eb918
94682,7865,a5b01dca3b5cd9340d1ce6ced54c774ad8149ba86cf3ce25450b6580c0529143
94687,66,16e6d12485c3b567f6e13d3f340c50d293b4c01f25e95ddab1fd9eac72840029
94702,91,10baefeedce0a724a6f99773ca864cdc1d5f17082533306baafb875e578f05ab
94729,6404,98487408b2be6ab1ba27b1836c1189e43ec699462d475b2e44a3b28f49af54fa
94730,1741,c49243837227a377a011cdad2d0c8b7e4af12b47fcc3b820e8ba4f15ed5c861e
94765,4209,f1bb53267e2d62b3a4e45dd0eb945404646c153eb6b5c833dc29ca142d8b0cbb
94796,6163,7a2577c1a2fa5ef49380ed9019f78751653d208b1edde18c0f4fe6714398d052
94824,3668,bf39ba46540716203030f4a4c9822c387ba764206f1604c3ef47ff188de514c9
94859,5359,71f714f02f579c18c8456afa9553c1958f4ede69e2f82eb10a29af9342dea816
94883,1725,183e129c6612cab2a2e5fca0c1b121e2e5e5f78e73aaeaeb680e4cbfdc55cea0
94898,7491,6106d32c5483c167f670fbaa7b860dd4623d791d5476d229935855feca28ec4f
94966,4991,a5911aec1d6100e9566156288e81cb6575e64b3cea5fffe7c54cb36b8412c01c
94987,4947,50d6e3a4978e92d8c79293b39a4ffda2e52e6c72514939499c628565fcb47891
95012,4584,4672109415fe3609f212b0b637bc0e9a0fd76b840a9f941abcedf43b811ec608
95025,3812,269211016ff7c1595a6252c8228243abf1beb021123911a692178c30c7cb1a83
95036,824,33bc55317b0d11909079a6eff4c2bc37a0cf689f5438a597feaa1c6e79c17b2e
95042,6547,5fbd124f0d5f768112a33279a5b5ba43100d8827f354478a42d037acc638b212
95052,4421,7e6358171cd7f5993cff79175fc92dd0614aa493f2f1c035d61d7f34ed83fde9
95060,7728,667e3a43a58e08786e3569436babdb6c294b9dec1b752fed12f0f6a37e3c8093
95066,2638,49a482aca8eb5153e80a4dd74e29030a958ae0ddcfbec48ffb20c04713cfe0a8
95082,1445,1b0aa441d09b72a86c16bf0686e7314651630d95b14149ea01fbac79fb66c984
95102,5716,6ef925ddc11b2d047126d8556f3220e623fb9ab5c1da4246f077b9a7a37bdc39
95135,7284,ca4023f00981440ed8736fd19db0918f15952d47ad7c0693e6197303162beb5f
95170,3005,5aa406ad577da4de77cb88c393389620e734449cce585f90d70dcec0d7b3e16c
95173,4603,fbf0c2cb6b81890577b458997d402735f83eabd2b4e42b101d05100494ced00d
95180,5008,33e8f581f35aed02a5bbf9c79a750696f30977c6140f270ad345308652cbaad6
95187,7314,b628f03f4d4de691fa36188f972d9e0caa1a81f630e6a9cb5445c108a48ae4d1
95198,6470,680f9383b702e31274dc18908bfb56a45cc241ee11b822c0cf4eaa67cdb6e66f
95252,6600,e79f54fa97e6ddd050f7d0c566993ff0cdf48054256ee8ac2e5780bc2e9a322d
95309,2270,e02dd76c96dcdce64c507960860c1ee0f27571c45f5cb8218d8e571b047f3df0
95317,7223,7383e4d01055207e3b2b572f14624f5b82a7073f31509a9909d11981a7219b11
95319,910,5739607762e606c6c8228ca8b992c0f882e5dc12ae823d460286a2ea519d35b4
95353,4541,ea9ca171f79f8ad381ac6ede2566e3e05857c3c743607de334158f660b20c3e1
95361,4777,fb2f4d66d1eed5c2fe1bc285d7207ee62fbb8cb63665ec310d0584d3bdbdfad1
95370,3703,2d656421e280b0b8b2be23b066ec29bcb39862f615f044dc32a4ded780064f54
95390,3325,9867fc5c99aef5989bd22161aef4ea6d1bcd775df6bd5a57779bba9969ff37df
95418,6484,f7bf11a1e7d82692132f2498ead52c5ae624d509a7d1ee00e57e141eafe2bc38
95443,1263,55c48172681d93f8be38d4ae6322cd0228e23023fb888e93bc97f3b3861a53b5
95444,7278,a72c3d72d205a7587096502c07d7431ceb473e11b765f4d86ba0ef5160fe1fb5
95446,3141,d3533ddbf2e9ba589c675ff46b07799b24a2f0bd357b1544ab6f9ecee2475914
95455,4240,810d77dc864337fb570d58e37e09a319942e76499c68c8b260381b7336bce65e
95457,6395,772da78987694517147fd793e5c3d3beb02e503b372eef96e56a107651d81db0
95471,6058,bd289d1f00d8d7393298046f81cfc911873370d86a91365b3b0566e2bf6f807b
95483,3561,55d24d7a52c3cc6073ed0e803a8a6ea003a1ba06b8929b1d8114e1dab8955c4f
95488,1036,efe268640533cc6168165304f0f2aad0df0a52c9d5eb03310d9f27b2b23b98c8
95492,2278,2181cf1e86e9757f1a6228f70fcdce3963c201e02186ffc796cf2b6c675cba38
95507,516,3d14c64a9c2d5f92e4eef7254b7a1c06afce6f11cfa5a9a6219520e7ec07274b
95514,4550,0d79f5536126594d8bebd1fa9ef9a634bfd6e1a6f7bf6e2f4f500a94c73b5543
95539,4684,20773fe28d6b7be7f1bc2cef43fab14619f1fa896b27576bb6973888e0259a4c
95556,1736,7156cfb353474dd268413556175197fa3d3a90ea4dcae8145b303363e10e7ebe
95581,2581,028fea0bfe9604d68fb03c1040d19ab7115319ab1b563a2f82f02897da9601bd
95621,4614,246803c123237fe3401066b9a87bbe6ba76ea324e183ab3f6c76eb74f2704cad
95629,2328,6d4a25f7c8100d54115879cd54153663b43549f998376dd92cddaea46b720f6c
95644,3286,922a225a607313afc101e96744538048ed9bbdb7b7862ccabeb7ae9deb2ec631
95654,6,73241289ef3dbb6b6333a4784476be23bda294d17f8abf8a6e57e9a9f2918987
95663,984,e7e752bafcbc427263766cf45bf0446aff6fb3e9e095284dd47c746d1f0bf03c
95666,674,444f3f7ab767c908913094c5f6630e7df7757a3af45cceaf8022f9edc1f69e7a
95670,1323,71ae33af19a314abcd67ad1e26ec5ed15f26f18bffa52449c7b3a0a14616483b
95672,7511,3012a5b0e2d1453895e970c4849060e50d6856888fd602f8b10b6626d7af7ee9
95723,1699,67bd30061b72cc4103d2fecc7714a4426b9db17090298a09dcc2f5f6f558241b
95731,5868,ec0f94ea29f763607ad1061bd310676e221a3f3e0720567710c4e8ddd7fde121
95735,803,b3a797ef4fafeb694954437960459bedf9626182c42c5c054575826a10cf1096
95737,4361,8ceb5f2dcdd98a23590418f073ecf7cec171f4f035fb5d0595b50b43179a4217
95750,1918,49390fc94852aa70689624af0abf6a2d571a6f370788579280439bf163a02d45
95756,6781,159ff77151e9458aa553525daf4f169ef00a81ceaa1a87f7e0ba72777c1898cf
95760,5812,b372a91c1262d250753408fc95b076f1dc3c9686837146560ed0bea9b33ce11a
95779,5486,1624a8c535307cdcb54efb264d4cc3aa81d9e666927c1fd27d49ab10d3bfa37d
95792,5869,38be777508ca0dab3802c356a3eb1a4d1b8d63f08fedad289f1fd47a4aa16ba2
95798,1724,6161fd6c21ee49e930937cb6a0dd352593bebcecd461706a1b22945bfa646da9
95809,404,b1ef2560f43deead33f2389697ecfc4a179d95c436bb680e3188b4d2bb811c23
95815,5510,89773d04cf3fe457154e2bd7ea0342234f167d22d62301caa60d7177130d2c5a
95853,1688,5add41e2a352b3a36f49923092be89812ea8af4df71a2eae1ca990a8c4336400
95855,3944,95172d70fad286838477b24c922e2d0a3c337779251b906deffe3eb126c3a7f6
95857,4663,92b43c3a0f89c13e4f3910d3c03bb8875000c0920168484c295fd9dd9abe626c
95858,3188,5c3c5789448566b1e4416bddebd3e7c6c1b144f279fdecb98c9d74fd5eaa2d88
95860,4613,628d858c266d243215fde4a265672b2bee6cfd16ed1d5f9186b5ccbeb6a4f9c5
95874,5745,9512ded0c223285f88676ab3e14e2a8d9a475f4919b41c2eb3a1ed0f4c632647
95914,7474,67ace78297107cbd62b78a958741f311e08a3c5b01aba37ea41112311343de21
95917,5517,e8d9fcfce106d7657d5f51e827fdd091f28db59db51bda3551a96e285fff6e10
95918,3644,ae5933de38dcb9f9f2eed63637458594a8911faa0a51ac26c867d26bc1ec13b1
95923,1848,49fd0e89fd7502a9673a1999573ea173c2f2ecb20d2d4e8c6c4d4680093fb857
95924,5751,cf86306bcded03ea370ea9fbdecce84e339a2a63aee95933d4c997af7017ff3a
95974,3715,ba89104317a7140f1c793ba6f1e403678b4c063dfe1037133d1cae5ae7fc062f
95977,3397,21a5f941080d3520191826255037de7fd8a7c65a911b490f46932402ef26b9e3
95988,4500,6bfeb55f809fcc683e79cbf1c3cc6fd87cdbbc8f672a5ac5a4ae6b2054e0a7b5
95994,5263,af8d50b1e30b8e1fae6a30c1340288178bf0a02213128544c82fef001f392676
96029,1223,ff04dd14037d7b64d17817621370ca690a94cb7bce70d30551e416d31e3b6d17
96033,2149,d0f1932396eda9a88368dcb1fa0a98ee9119355a01016a8411914d3fb1fb2fb1
96041,4076,f479a3ac9bcc4a624f45d5268d40d5e7b1e081e59ca2dabaf1bc3c0e74d4cb86
96058,2966,988c3955415579ca779f33fd4179666f6ac24941fe3aff1addb73a282b02112d
96084,4187,20c8a50d49ff871325a04742c121f635d8163ffaba27f080f28776d88d7a88b5
96095,2390,01342e3ff99e6f4f6d487948fcf4a00a15ac855b553fa85852d728dd6ad09ff7
96096,3790,d773d40e572d7988b96459d2f3aae4efbf0af7b559277f0fb7e30b0212fbfe2f
96123,4247,3c8dcb8c649b7bd0abb2e6d5c36d1bc7cbf4d12178cf1dd37d5278ddb2faf1bf
96131,3266,aaf130bb438522936bf3530189fce21c768ad3709573924239c8c641252e43c5
96152,6424,18f615b6ceee31427a7d49105b8f1f54e7d0743146f330d3620899afd2fae72d
96181,7055,4eec79cd0242c6495ed533b09b7cd224014d0cc93c5fb49fc2c0a572ef2d21a9
96224,7716,8b9b2e24b240356bc6cdfe042a3ea3cc4a9b6c49769e83c411fc9151ef3e1b15
96226,7784,18152aca75327c4c134ba1cd6f16344be22a5768ddea9cc958ec353c65ec7da8
96230,2308,02940956922ab69fc7679033395cc2aa16d39169833d0d8766f133455c3e9ce6
96238,6329,9c66336ea620a9c0945b4a79868e4b663bda21eadebdf1ae679107e3819f3b75
96255,5547,8c01126dcd5cfffd11a0c5a7203fa82b2bb0edd2906027340974708f0e6d37b0
96296,5619,e7d21c3b19a0c38e8ad3f592dd4392d47e01bc0150be036e23fec96e549915d4
96315,1102,8c44e8770c7c54954e2305ec59a960b508a31cccf19eef5b9b05831c0715d887
96316,3195,1de43824b746f24ed427f5e3fe11cf813986924b5ab0aa1cbcb79176abb05446
96330,7991,c9921954836e98c79fd1a4765cf4d49f6b51dd195103ad3e790afc21b6ab2746
96348,3735,e6e4564fba2e66a0ccd2314ea1d2e33da0b68e78c0c483fb17a8bc4ae3091f8f
96354,5035,547a72f738c8635055ac550aea043120382caf6667416316c9eaafeef81a1ea6
96363,607,5c00a7336d12632ad6efcff2bd21ea60e0715f7ec9fcd999e18d25f084402172
96367,7472,53d87d9608dc41213b3efa378a9c5e3574af5acca2a96cceda845ea6888ba75a
96373,7172,e890501baf195241144e7c4ee0fe88000f4ce1423e6a0e849e4ae24e95ffd811
96402,2317,87a46eee4da002e9f1323f141d8217a4615f9d9a124263ee0aad4b97f6e7ad0f
96421,7818,8b02a1fbfcf8cf9571134bc6eca39755266e15a33bbcade053a3317adc5be67b
96429,205,14e48fe0b33b037b545dad727efebf8c7fc370c94c677fcad4c73f26fc8bb54a
96435,1692,804139153e6d22dca490fc24c93c314253afb610bab8159ac1c6d31fc58b8550
96458,2253,9ffbb66fb11c1f9c60fef4472dc6180814e466d5ac67bae74e2507f4a629cf42
96466,6575,593830a1dac32ee37cad73ba874e54ee8f071d041f28aa1190d88b2f0a34cfdc
96476,1908,c7a8224d2ef1cbec53dc1ed5083ee7294754a00c211fffd85391daf91a30bc17
96482,7346,eaa28656da815d55d2ca6d34a05bf8a143d030795c1425a761d9dfcc8c37e3d5
96489,6130,fcdd08afb30b9eebb9854290932a6d3c1db1e4d38f6804b96fd4984213547f9e
96497,5599,e677a44f117b68dc1f7a2ed5984e84ad13b8401dc8aa5100ae1871c1e9d9ec7e
96537,6393,6e25d913d4ad14302a2917a4d86249a9da6df468cbeb87ef2018389c0586c48b
96555,7795,45f476eac27777ef838747becb3a3d0d53c3d06d7eceaf3e0829ac24fa284cce
96580,1607,841be2d24bdefd359b5009fed657a9da565bd414545ecf9c178029f365f3685f
96584,2320,b7e4e837596336f7ed835e7f47d0baef20c42c0389ee6e8b3958d6b63381e6e1
96590,1393,f94be27f52d04d1924cd0e3f26dfa858851803530101e3a16290c221c511220a
96611,6515,31b1bcbe2a972fba36a8dc85cce5912a54345602b7dcb501d8f2df5ccbf8d020
96613,4031,09c2d5794c2beac1075127797345daf34e6b8a2c4c8af7a8c0894eba122e14b7
96664,3009,6bb527127b933ec228b70cb9d714e00439b814a95c32b835915b0a9509f77b88
96674,7117,ae434922097110d320e8b501863a5b7088f7ea2dfc85e8bd326c113f3aa70555
96712,5825,28cc3ab0eed891d5da0ae8b8a0f9ee9e946e1a4c4fb671d9f6abd65409d29778
96733,5068,86efc11e36191ded9eaec495f46b39a2174700923695f63912d1062f949cad3c
96737,2673,b162446dfa938fb01150bab0ca96dabbf1eb263361226567c2decebcd3e99850
96739,2527,373f8dca12d8095ae4c58602d63eb71c9b7468e8de00e5c0c0a78b0628c0aae2
96748,7576,4402af36fb460da5f6b170a33afba9f85c0ea0911ecd78ea41911c4cc9b1f281
96751,1343,d2aa1f11f5e9bf3d764494329a1a7e9509d3a0d5f0edb99cfd2d47a4ba816edb
96754,3864,3fde66af02d148955a12b9f4aff490df484b80efdcc8c35c1086df163f86a6f4
96759,7527,fe68d614f2d7919e00d066e0a96aa2b651c370b6f4e8f59811636ae9b76d4f31
96768,6493,90c8867906e14455f1347c7d053ecf21b1051690d3e6ff9010d832d5db3ff860
96773,6272,b402a1a88c232391547f2deacead8e4d8f33132b6c2745460bade5e13255fc70
96784,1111,ea418718a307920e2889ed7e700c2d10f660bc181edc47c80c20038d88df1036
96789,4589,09512b7339be0f0787397d5c1fac3ae2c9db0c2b64b3d570f4407f42e6bafb4e
96796,212,013f234db482a41e427483a1a8a474fb97f1f08e4e1bb6ccd934e0168e9579d6
96797,5628,e0a86783b069f5322943db2146077ef4c5ad9d172a2daf6a12d6a339258e2729
96804,4153,599828f7777c1a5ce584f598826e02bb5ca3107d791a4dfeeb5eab5c8ffb2eab
96808,4344,62ceb3c7b99a6bbe3240f94eea61ddbed2c08ff2b3df30167228aaae3991a3c9
96827,6809,bd0507c640f3019c485f8592095224c6f512c6f3067df9545b1cf9f07d319630
96831,3075,bae3a4985fe63fb817b2aea4b2e0a98bc2f8b1b7e175c62f0352dba0e3aa6ea0
96840,7214,277116903f8d754fd55bafd1b7d765a2f70faddf08e33e4eae0519f610c43579
96842,4978,6703674890cf1fa9cdfcc3dac8970c6c1ba80a852fa08c7ce3c53134395b92df
96850,1178,09bc55337324c088cb4a33706da1849c024ee1550f84bd9d818a8a8dc24c90a0
96851,5962,cfa0f25114fd97e7da29ded561ddf32bcda854f35d4d35899c61d941a26f91d2
96853,1941,fccd3459bbf3e4efb9ac0def49bdd51e969723ef4584c76ae18ed470aae8dd39
96856,7059,ad93cbf2a092521c036859cee75efdbc5f1f83c3ff7db495ee40554f4c92ee91
96861,451,827cdb696de459416e74ba6787df018a2cbbec73670353f811b265abcd232821
96893,7349,6646bbd0d2dbad062deefae465e6e58154d55da038c7e6fd54ea7ad2290c0e09
96904,4717,0f0de282b0bbe3c6551bad8d7ad9ac241bae74d2902c59160f6ce0ed2850ec64
96909,4162,fbda51c7dc18c1c90ca2fb6753f7813901c3cc1265444564e9a4e5d7cbe18e0f
96915,4778,2767b3cfb510e72339cad085fb531c4af8ec10627ed4e11d9e0b461a9809d3af
96922,6535,1043b87f73e7d2c1f09d02a3ae5edfde6f0fba09b35ac7e1e5ba791de22980c1
96930,3259,b2e345d9887ef449d39d672929de6228301422351d74888da37a88403818979d
96938,6953,1288089806c9e0b570471a033b1eb84c9d2837237bdbc342ae22d26116adb2e6
96949,7258,2b0ebc7d1e5fe597268cfc57a5ceb0966ead49d4070f528018d64b74b26ce57e
96954,88,5cd3a8744fab9f5b7ff97252dffddb3a79e38dd002ef2ce8fa4c5baef1290b1f
96964,89,4bbe49f071256c48d4f4d6a98fac1cd0c5a19dd4b1828097db34ba1c670f64ae
96965,7231,e6586239333327b206e44a1205dd6f49dcfd90fb854b79d0dd836b8342923e92
97003,4373,ed213e0c2ad9da16763b194ea18541a7ac2e5d881eab09dddfefde5ce01b84a8
97005,2522,7596ec6873562110eab21a1dfd4c9374c5b3e3770973ab771fa1d8ada3fe5e09
97023,4869,fd0f228ce8a7b7e209b47ba187f66b90524e7648f0c359d46b1800678bb7e114
97034,5349,25026de6aef440a5ec6c19afefbc30d086b2fc6cbc771170f82e7b7c73538edb
97049,2130,ce6df2fd9cb9344b9a4decc7832c2cf8c78e4f95b4ba317f7fb658945d6a9322
97055,3148,c81c34cfb6ada9f007df619bdf18de9cf1c9f8e7106e6f29cd3a85f62ce8cde8
97068,1984,07ec145633ac0a8a5b1c96f972ea8fd6189e185526ce88a8bc57d3134ae6b17c
97087,6606,73f3e2e2e05c35709dae77085581b99895bd392008676ca69a6db03d86c6acaa
97121,579,45dc005d2bfef14b4ea8fb019199861a31e6834029bdb3569fd44d8d131a0f0a
97125,6565,d0ee96edc319ebafbf7e7357426be6a92c2526386fa854b7c99e652fc35a1606
97132,2503,5fb3c48f714ad63633687a65ed6d62025e1b67005b88fe0a6323e3f3a1a09529
97144,5087,21c9d0e4b663050ce44c9e2685717c4d3769337354e66db9161129648e7501ac
97161,7175,a44c9c612cb64ce74619a91eb59d671cf37c3e15d04c52fd4bde29576da3b0dc
97164,5626,7d0340a8d4652c955e41d556633835a1a4b3fb2333bbf1276bedd060bb35b5e1
97175,1664,66dcd7080d86cb7f7e81eadf1ca68b0f50f297dc7dd3db2002d69e84c137313a
97180,2427,8830536012fe5b1e289b3fa3ea1627f745695f34242e163bead3a5c75dc2f4bb
97185,7707,adf410c25005269eaa11f7f03a363567e04faf099a2241e61c4f2c38ee7f2276
97216,5590,3523d3fc1d1b371771cf295e32cf01478aeea1586b3a48ff18b7179eb6775deb
97217,5366,f953fcb8c40f65b6433cc997700c09b3ea139f4b23acb00744c356f95a4f786f
97219,419,3463d94f5c646af6e4212db9287fd12837576fb65b7aeab746789d58d01d6bcd
97229,1540,433408f38813321e7cc73eb6a7da4ef7eaa22b2010eefb140d958c7cb2247fc4
97231,6006,afba95557803aa29643d31496daaa5e38273fdc63ac2aa0c9be446ec6bcbc80e
97238,2600,9918c6794829f5e17bd5ff4cedd39b64b1545eda3c7824a9c236294cb5d28c48
97247,3198,af6a720783e2486db670896283821cf817a6edd621d4430a6486f3456f420c4c
97250,127,b93221e7a8c19f1daf516055ce8bbb9d1639cf6c70928391921cf320fddb812b
97258,6886,aba0b501eb556adf4e2a9ae83b917ce27beff8534125158c9e93cbc35527b63b
97262,25,894f75d42e8469bef8095b9b85f73125e2c79c9ab04e7d9ee367339a822682cf
97267,3083,1b520684cc6c3ff8581c13737f6479d07df72c0f5958254f63ea65bf01b9f096
97270,5482,d7d2c679423a43e616386780d60faaa3c54c775853f24e1d5800b4f000d4f437
97274,1008,161c48028eab1c4a654fa0d8f36dddcfebb648b48478a45fec1c614e0784d0fa
97287,6441,438169e6bdafb77bc62efca016a05fac6442fbcc92865785ea54517cabb60019
97292,7048,b517f94894408151a1bfc765338d215b3f2786bb203c4be50f91d22ac49ccafa
97296,6060,43ebee3c177489fe080712c429c246d39bbecec4bae6dfd5014a888926cc126d
97303,4743,4504b3671a81f78f346b2b1d66ab930ecbaf79ec6c1a2d870f4f1ddae60923d5
97304,2985,330160d9825f70e7d5704600da26c9cd1835ac72087f84dabc79e2ad431c504e
97305,4081,1546fba704483fc1cbff5bec7bf7cd52e4e27d86d3ba5705d4bf38fded34059d
97331,1378,1b34f0fa633fd9efdb4cea46d3cc845ede951b9fb29d4fd8dc990540d089eb41
97338,6348,482a666d00127918bf8a33da81f40587cecc10780684fbb6c4a22fdba045a631
97345,69,30ce21d07d7355e8cf821e2886a798e006108ff17d14b8e974bc1ec26f70b7bc
97373,1944,5139e1f9765d40cd07bde6567c16d20c36e36ddebe0b66be57da837892beed11
97376,5821,7f2ae78475b50a7e2373dcda9fee10fed5b8fb2bbf10ec549efe84ac773caf06
97398,2755,c4e92808ea810d465856b92a5331f893a78aceb96184293b556bfa62d645e71d
97411,6544,799d9d44e8873a2e708dda8274af1a97060f3ee7e3ed4f2e9f479d2b4c50e909
97417,4267,bc122065e8e05db68f8ec27f45cea6d68bbfae57b2cc7269329bff1090b5e701
97425,6191,4349b4575f54e1d03bb82a4f37c62c18a4f8208d26457c1713f60afb70504f83
97458,6101,56055ddcd5e03f1033d9dde7a904e27c7b5c9dfeda785cf47311e80970859977
97464,7680,28baeb79d2fe1eb400b988b202c0bd1ad872ceda0ca9a1424ddc05b4430ea1e6
97484,4918,13e8225bd2e0644ea773675220f18ec0e8a9a355e56c3940598427104afaa191
97490,108,13e116084a561b41f65885f8591de4ae72be358742a1cc3f3994d4ee9d4d72e0
97491,3786,79eb53c8a1705d32671478238e87093af49a8895b60f8e8ddc6e8e4b45e0b1ee
97504,6490,118f9778550d4aa9e8a90bc73715bdf0b9d16296bdb1c868eea311957b1e12e2
97522,4544,cfa0fca927d66e78779bf716454fcd6b5533b30ff6c670e4a797232e7ba192c1
97532,5736,808e0b6810b779851dc567e3f477cce02d25aa7df1b973035b7654338cc15352
97539,7791,7b545e5f9c0a5128bded21fcfa6421b86cca35d81f5da7b1aa847be3f75d01bd
